Source,Target
G#,C#:min
C#:min,F#:min
F#:min,G#
G#,C#:min
C#:min,F#:min
F#:min,G#
G#,A
A,B
B,E:maj6
E:maj6,B
B,E
E,G#:min
G#:min,F#:min
F#:min,B
B,E
E,G#:min
G#:min,F#:min
F#:min,B
B,A
A,E
E,C#:min
C#:min,A
A,B:aug
B:aug,C#:min
C#:min,F#:min
F#:min,G#
G#,A
A,B
B,C#:min
C#:min,F#:min
F#:min,G#
G#,A
A,B
B,E:maj6
E:maj6,N
N,N
N,N
N,F#:min
F#:min,E
E,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,A
A,B
B,E
E,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,A
A,B
B,E
E,C#:min
C#:min,B
B,C#:min
C#:min,G#:min
G#:min,C#:min
C#:min,G#:min
G#:min,B
B,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,C#:min
C#:min,A
A,B
B,E
E,G:min
G:min,D:min
D:min,G:min
G:min,D:min
D:min,G:min
G:min,D:min
D:min,Bb
Bb,C
C,F
F,G:min
G:min,D:min
D:min,G:min
G:min,D:min
D:min,G:min
G:min,D:min
D:min,Bb
Bb,C
C,F
F,G:min
G:min,F
F,G:min
G:min,D
D,N
N,N
N,E:min
E:min,A
A,E:min
E:min,A
A,E:min
E:min,A
A,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,D:7
D:7,G
G,A
A,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,N
N,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,D
D,B:min
B:min,E:min
E:min,A
A,B:min
B:min,Bb
Bb,Bb:7
Bb:7,A:sus4
A:sus4,A:9(11)
A:9(11),D
D,N
N,N
N,C
C,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,D:min
D:min,G
G,C:7
C:7,F:7
F:7,C:7
C:7,G
G,F:7
F:7,C:7
C:7,C:7
C:7,F:7
F:7,C:7
C:7,G
G,F:7
F:7,F:7
F:7,C:7
C:7,E:min
E:min,A:min
A:min,C
C,E:min
E:min,A:min
A:min,D:min
D:min,G
G,C:7
C:7,F:7
F:7,C:7
C:7,G
G,F:7
F:7,F:7
F:7,C:7
C:7,C:7
C:7,C:7
C:7,F:7
F:7,C:7
C:7,G
G,F:7
F:7,C:7
C:7,C:7
C:7,E:min
E:min,A:min
A:min,C
C,E:min
E:min,A:min
A:min,D:min
D:min,G
G,C:7
C:7,F:7
F:7,C:7
C:7,G
G,F:7
F:7,F:7
F:7,C:7
C:7,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,D:min
D:min,G
G,C:7
C:7,N
N,N
N,N
N,B:min
B:min,D
D,A
A,B:min
B:min,G
G,A
A,D
D,D
D,F#:min/5
F#:min/5,B:min
B:min,G:min/b3
G:min/b3,D/5
D/5,A/3
A/3,D
D,F#:min/5
F#:min/5,B:min
B:min,G:min/b3
G:min/b3,D/5
D/5,A/3
A/3,D
D,B:min
B:min,D
D,A
A,B:min
B:min,G
G,A
A,D
D,D
D,F#:min/5
F#:min/5,B:min
B:min,G:min/b3
G:min/b3,D/5
D/5,A/3
A/3,D
D,F#:min/5
F#:min/5,B:min
B:min,G:min/b3
G:min/b3,D/5
D/5,A/3
A/3,D
D,D
D,B:min
B:min,D
D,A
A,B:min
B:min,G
G,A
A,D
D,A:7/5
A:7/5,B:min/5
B:min/5,A:7/b7
A:7/b7,A:7/5
A:7/5,B:min/5
B:min/5,A:7/b7
A:7/b7,A
A,G#
G#,G
G,G
G,G#
G#,A
A,A
A,G#
G#,G
G,A
A,D
D,B:min
B:min,D
D,A
A,B:min
B:min,G
G,A
A,D
D,D
D,G
G,A
A,D
D,N
N,N
N,G
G,G
G,D:7
D:7,C:7
C:7,G
G,D
D,G
G,G
G,G
G,D:7
D:7,C:7
C:7,G
G,D
D,G
G,B:min
B:min,A
A,A:7
A:7,D
D,E:min
E:min,A
A,D
D,G
G,D:7
D:7,C:7
C:7,G
G,D
D,G
G,B:min
B:min,A
A,D
D,E:min
E:min,A
A,D
D,G
G,G
G,D:7
D:7,C:7
C:7,G
G,D
D,G
G,N
N,N
N,A:min
A:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,C
C,C:9
C:9,F
F,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,A:min
A:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,C
C,C:9
C:9,F
F,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A
A,A
A,D
D,B
B,E:7
E:7,A
A,D
D,B
B,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,C
C,C:9
C:9,F
F,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A
A,A
A,D
D,B
B,E:7
E:7,A
A,D
D,B
B,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,C
C,C:9
C:9,F
F,Bb
Bb,A:min
A:min,E:min
E:min,A:min
A:min,E:min
E:min,A:min
A:min,N
N,N
N,A
A,A
A,D:9
D:9,G
G,A:min
A:min,G
G,C
C,F
F,C
C,F
F,C
C,F
F,G
G,A
A,A
A,D:9
D:9,G
G,A:min
A:min,G
G,C
C,F
F,C
C,F
F,C
C,F
F,G
G,A
A,A
A,D:9
D:9,G
G,A:min
A:min,C
C,A:min
A:min,C
C,A:min
A:min,F
F,G
G,F
F,G
G,A:min
A:min,G
G,C
C,F
F,C
C,F
F,C
C,F
F,G
G,A
A,A
A,D:9
D:9,G
G,A
A,D:9
D:9,G
G,C
C,N
N,N
N,G
G,G:7
G:7,G:7
G:7,C:7
C:7,G:7
G:7,D:7
D:7,C:7
C:7,G:7
G:7,D:7
D:7,G:7
G:7,C:7
C:7,G:7
G:7,D:7
D:7,C:7
C:7,G:7
G:7,B
B,E:min
E:min,A:min
A:min,B:min
B:min,G
G,B
B,E:min
E:min,A:min
A:min,B:min
B:min,D
D,G:7
G:7,C:7
C:7,G:7
G:7,D:7
D:7,C:7
C:7,G:7
G:7,D:7
D:7,G:7
G:7,C:7
C:7,G:7
G:7,D:7
D:7,C:7
C:7,G:7
G:7,B
B,E:min
E:min,A:min
A:min,B:min
B:min,G
G,B
B,E:min
E:min,A:min
A:min,B:min
B:min,D
D,G:7
G:7,C:7
C:7,G:7
G:7,D:7
D:7,C:7
C:7,G
G,F
F,F#
F#,G
G,N
N,N
N,"F#:(1,4,b7)"
"F#:(1,4,b7)",A
A,A:min
A:min,G
G,F
F,E
E,A
A,A:min
A:min,G
G,F
F,E
E,A
A,F#:min
F#:min,B:min
B:min,E
E,D
D,E
E,D
D,E
E,A:min
A:min,G
G,F
F,E
E,A
A,A:min
A:min,G
G,F
F,E
E,A
A,A
A,B:min
B:min,C#:min
C#:min,F#:min
F#:min,B
B,D
D,E
E,D
D,E
E,D
D,E
E,A:min
A:min,G
G,F
F,E
E,A
A,A
A,A:min
A:min,G
G,F
F,E
E,A
A,A
A,F#:min
F#:min,B:min
B:min,E
E,D
D,E
E,D
D,E
E,A:min
A:min,G
G,F
F,E
E,A
A,A:min
A:min,A
A,N
N,C
C,F
F,G
G,C:maj6
C:maj6,F
F,G
G,C:maj6
C:maj6,A:min
A:min,E:min
E:min,F:maj7
F:maj7,E:min
E:min,D:min
D:min,G
G,C:maj6
C:maj6,F
F,G
G,C:maj6
C:maj6,F
F,G
G,C:maj6
C:maj6,A:min
A:min,E:min
E:min,F:maj7
F:maj7,E:min
E:min,F
F,G
G,C:maj6
C:maj6,C
C,E
E,A
A,D:min
D:min,F
F,C
C,C
C,E
E,A
A,D:min
D:min,F
F,C
C,F
F,G
G,C:maj6
C:maj6,F
F,G
G,C:maj6
C:maj6,A:min
A:min,E:min
E:min,F:maj7
F:maj7,E:min
E:min,F
F,G
G,C:maj6
C:maj6,A:min
A:min,E:min
E:min,F:maj7
F:maj7,C:maj9
C:maj9,N
N,N
N,D
D,A:min7
A:min7,D
D,A:min7
A:min7,D
D,A:min
A:min,F
F,D
D,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,A:min7
A:min7,D
D,A:min7
A:min7,D
D,G
G,E:min
E:min,A:min
A:min,F
F,D
D,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,A:min7
A:min7,D
D,A:min7
A:min7,D
D,G
G,E:min
E:min,A:min
A:min,F
F,D
D,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,A:min
A:min,D
D,A:min
A:min,D
D,G
G,E:min
E:min,A:min
A:min,F
F,D:7
D:7,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,A:min7
A:min7,D
D,A:min7
A:min7,D
D,G
G,E:min
E:min,A:min
A:min,F
F,D
D,G
G,D
D,F
F,G
G,G
G,D
D,F
F,G
G,A:min
A:min,D:maj6
D:maj6,A:min
A:min,D:maj6
D:maj6,G
G,E:min
E:min,N
N,N
N,A
A,E
E,A
A,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,E
E,A
A,A
A,A
A,A:7/3
A:7/3,D
D,D
D,A
A,E
E,A
A,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,A
A,A
A,A
A,A:7/3
A:7/3,D
D,D
D,A
A,E
E,A
A,F#:min7
F#:min7,B
B,D
D,E
E,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,F#:min7
F#:min7,B
B,D
D,E
E,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,A
A,A
A,A
A,A:7
A:7,D
D,D
D,A
A,E
E,A
A,A
A,E
E,D:7
D:7,E
E,A
A,D
D,A
A,A
A,N
N,N
N,E:7
E:7,A
A,D
D,A
A,E
E,A
A,E
E,A
A,E
E,A
A,D
D,E
E,E
E,A
A,D
D,A
A,E
E,A
A,E
E,A
A,E
E,A
A,D
D,E
E,A
A,D
D,A
A,E
E,A
A,E
E,A
A,E
E,A
A,D
D,E
E,A
A,D
D,A
A,E
E,A
A,E
E,A
A,E
E,A
A,D
D,E
E,E:7
E:7,A
A,D
D,A
A,E
E,A
A,E
E,A
A,N
N,N
N,C
C,G
G,F
F,C
C,G
G,F:7
F:7,C
C,D
D,C
C,E:min/5
E:min/5,D
D,G
G,C
C,G
G,F
F,C
C,G
G,F:7
F:7,C
C,D
D,C
C,E:min/5
E:min/5,D
D,G
G,C
C,C:7
C:7,D:min
D:min,F:min
F:min,C
C,C:7
C:7,D:min
D:min,F:min
F:min,C
C,D:min
D:min,G
G,F:7
F:7,C
C,D
D,C
C,E:min/5
E:min/5,D
D,G
G,C
C,G
G,F
F,C
C,G
G,F:7
F:7,C
C,D
D,C
C,E:min/5
E:min/5,D
D,G
G,C
C,C:7
C:7,D:min
D:min,F:min
F:min,C
C,C:7
C:7,D:min
D:min,F:min
F:min,C
C,D:min
D:min,G
G,F:7
F:7,C
C,D
D,C
C,E:min/5
E:min/5,D
D,G
G,C
C,G
G,F
F,C
C,N
N,N
N,F#
F#,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#
F#,B
B,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,D#:min
D#:min,B
B,F#
F#,F#:sus4
F#:sus4,F#
F#,B
B,F#
F#,D#:7
D#:7,G#
G#,C#:7
C#:7,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,B
B,F#
F#,D#:7
D#:7,G#
G#,C#:7
C#:7,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,B
B,B
B,F#
F#,D#:7
D#:7,G#
G#,C#:7
C#:7,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,B
B,F#
F#,D#:7
D#:7,G#
G#,C#:7
C#:7,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,F#:sus4
F#:sus4,F#
F#,N
N,N
N,D
D,G:7
G:7,C:7
C:7,G:7
G:7,C
C,C#
C#,D:7
D:7,G
G,C
C,G
G,D
D,C
C,G
G,C
C,C#
C#,D
D,G
G,C
C,G
G,D
D,C
C,G
G,C
C,C#
C#,D:7
D:7,G
G,C
C,G
G,D
D,C
C,G
G,D
D,G
G,C
C,G
G,D
D,C
C,G
G,D:7
D:7,G
G,C
C,G
G,D
D,C
C,G
G,D
D,C
C,C#
C#,D
D,G
G,C
C,G
G,D
D,C
C,G
G,D
D,C
C,C#
C#,D
D,G
G,N
N,N
N,D
D,D:maj6
D:maj6,D
D,E/b7
E/b7,E:maj6/b7
E:maj6/b7,E/b7
E/b7,G/5
G/5,G:maj6/5
G:maj6/5,G/5
G/5,D
D,D:maj6
D:maj6,D
D,D
D,E
E,G
G,D
D,D
D,E
E,G
G,D
D,B:min
B:min,G
G,B:min
B:min,E
E,D
D,E
E,G
G,D
D,D
D,E
E,G
G,D
D,D
D,E
E,G
G,D
D,B:min
B:min,G
G,B:min
B:min,E
E,D
D,E
E,G
G,D
D,A
A,B:min
B:min,E
E,G
G,A:7
A:7,D
D,E
E,G
G,D
D,D
D,E
E,G
G,D
D,B:min
B:min,G
G,B:min
B:min,E
E,D
D,E
E,G
G,D
D,A
A,B:min
B:min,E
E,G
G,A:7
A:7,D
D,E
E,G
G,D
D,D
D,E
E,G
G,D
D,B:min
B:min,G
G,B:min
B:min,E
E,D
D,E
E,G
G,D
D,G
G,D
D,G
G,D
D,D
D,D:maj6
D:maj6,D
D,E/b7
E/b7,E:maj6/b7
E:maj6/b7,E/b7
E/b7,G/5
G/5,G:maj6/5
G:maj6/5,G/5
G/5,D
D,N
N,N
N,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,N
N,N
N,E/5
E/5,E/#4
E/#4,E/4
E/4,E
E,E
E,C
C,E
E,C
C,B:9
B:9,E
E,E
E,A
A,E
E,B:9
B:9,E
E,E
E,C
C,E
E,C
C,B:9
B:9,E
E,E
E,A
A,E
E,B:9
B:9,E
E,E
E,C
C,E
E,C
C,B
B,E
E,E
E,A
A,E
E,B:9
B:9,E
E,E
E,C
C,E
E,C
C,B:9
B:9,E
E,E
E,E
E,A
A,E
E,B:9
B:9,E
E,E
E,C
C,E
E,C
C,B:9
B:9,E
E,E
E,A
A,E
E,B:9
B:9,E
E,B:7
B:7,E
E,E
E,N
N,N
N,A
A,D
D,E
E,A
A,D
D,E
E,A
A,G
G,D
D,D/7
D/7,A/3
A/3,B:min
B:min,D/5
D/5,E/3
E/3,A
A,A
A,D
D,E
E,A
A,G
G,D
D,D/7
D/7,A/3
A/3,B:min
B:min,D/5
D/5,E/3
E/3,A
A,A
A,G
G,G
G,A
A,A
A,G
G,G
G,A
A,A
A,D
D,E
E,A
A,G
G,D
D,D/7
D/7,A/3
A/3,B:min
B:min,D/5
D/5,E/3
E/3,A
A,A
A,D
D,E
E,A
A,G
G,D
D,D/7
D/7,A/3
A/3,B:min
B:min,D/5
D/5,E/3
E/3,A
A,A
A,G
G,G
G,A
A,A
A,G
G,G
G,A
A,A
A,D
D,E
E,A
A,G
G,D
D,A/3
A/3,B:min
B:min,D/5
D/5,E/3
E/3,A
A,A
A,G
G,G
G,A
A,A
A,G
G,G
G,A
A,A
A,D
D,E
E,A
A,D
D,E
E,A
A,D
D,E
E,N
N,N
N,G
G,G/b7
G/b7,E:min7
E:min7,D:sus4
D:sus4,F:maj9
F:maj9,C/3
C/3,D:7
D:7,D/2
D/2,A:min/6
A:min/6,A:min
A:min,G
G,G
G,D
D,E:min
E:min,B
B,A:min
A:min,D
D,G
G,F:maj7
F:maj7,G
G,G
G,D
D,E:min
E:min,B
B,A:min
A:min,D
D,G
G,F:maj7
F:maj7,G
G,G
G,E:min
E:min,A
A,C
C,D
D,G
G,E:min
E:min,A
A,C
C,D
D,G
G,D:7(#9)
D:7(#9),E:min
E:min,B
B,A:min
A:min,D
D,G
G,F:maj7
F:maj7,G
G,G
G,D:9
D:9,D:7(#9)
D:7(#9),E:min
E:min,B
B,A:min
A:min,D
D,G
G,F:maj7
F:maj7,G
G,G
G,E:min
E:min,A
A,C
C,D
D,G
G,E:min
E:min,A
A,C
C,D
D,G
G,D:7(#9)
D:7(#9),D:9
D:9,E:min
E:min,B
B,A:min
A:min,D
D,G
G,F:maj7
F:maj7,G
G,G
G,G:7
G:7,E:min/b3
E:min/b3,D:7
D:7,D:7
D:7,D:7
D:7,D
D,D
D,D:7
D:7,G
G,N
N,N
N,N
N,D
D,G
G,D
D,G
G,D
D,G
G,D
D,G
G,B:min
B:min,G
G,D
D,G
G,D
D,G
G,D
D,G
G,B:min
B:min,G
G,D
D,G
G,B:min
B:min,G
G,B:min
B:min,E
E,A
A,D
D,G
G,D
D,G
G,B:min
B:min,G
G,D
D,G
G,D
D,G
G,D
D,G
G,B:min
B:min,G
G,G
G,D
D,G
G,B:min
B:min,G
G,B:min
B:min,E:min
E:min,A
A,D
D,G
G,D
D,G
G,B:min
B:min,G
G,G
G,D
D,G
G,D
D,G
G,D
D,G
G,D
D,D:(1)
D:(1),N
N,A:(1)
A:(1),D
D,G:7
G:7,D
D,G:7
G:7,D
D,G
G,N
N,N
N,E:7
E:7,A
A,E
E,B:9
B:9,A
A,E
E,E:7
E:7,A
A,E
E,B:9
B:9,A
A,E
E,E
E,E
E,A
A,E
E,B:9
B:9,A
A,E
E,E:7
E:7,A
A,E
E,B:9
B:9,A
A,E
E,E:7(#9)
E:7(#9),E:7(#9)
E:7(#9),A:7
A:7,E:7(#9)
E:7(#9),B:9
B:9,A:9
A:9,E
E,E
E,E:7
E:7,E:7
E:7,A:9
A:9,E
E,B:9
B:9,A
A,E:7
E:7,E:7
E:7,A
A,E
E,B:9
B:9,A
A,E
E,E:7
E:7,A
A,E
E,B:9
B:9,A
A,E
E,B:7
B:7,E
E,E:7
E:7,E:9
E:9,N
N,B:min
B:min,G
G,E
E,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,B:min
B:min,G
G,E
E,A
A,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,B:min
B:min,G
G,E
E,A
A,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,A
A,C#:min
C#:min,F#:min
F#:min,D
D,G
G,A
A,B:min
B:min,G
G,E
E,A
A,F#:min
F#:min,A
A,A:maj6
A:maj6,N
N,N
N,D
D,F
F,G
G,A:7
A:7,D
D,C
C,G
G,A
A,D
D,C
C,G
G,A
A,B:min
B:min,G:min
G:min,B:min
B:min,G:min
G:min,D
D,G
G,D
D,F
F,F
F,G
G,D
D,C
C,G
G,A
A,D
D,C
C,G
G,A
A,B:min
B:min,G:min
G:min,B:min
B:min,G:min
G:min,D
D,G
G,D
D,D
D,A:min
A:min,D
D,G
G,B:min
B:min,E
E,A
A,D
D,C
C,G
G,A
A,D
D,C
C,G
G,A
A,B:min
B:min,G:min
G:min,B:min
B:min,G:min
G:min,D
D,G
G,D
D,F
F,F
F,G
G,D
D,C
C,G
G,A
A,D
D,C
C,G
G,A
A,B:min
B:min,G:min
G:min,B:min
B:min,G:min
G:min,D
D,G
G,D
D,D
D,A:min
A:min,D
D,G
G,G
G,B:min
B:min,E
E,A
A,A
A,D
D,C
C,G
G,A
A,D
D,C
C,G
G,A
A,B:min
B:min,G:min
G:min,B:min
B:min,G:min
G:min,D
D,G
G,D
D,F
F,D
D,D
D,N
N,N
N,G
G,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,D
D,F
F,G
G,C
C,F
F,C
C,D
D,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,D
D,F
F,G
G,C
C,F
F,C
C,D
D,D/b7
D/b7,D/6
D/6,D/5
D/5,G
G,C
C,D:sus4
D:sus4,D
D,D:maj(2)
D:maj(2),D
D,G
G,C
C,D:sus4
D:sus4,D
D,D:maj(2)
D:maj(2),D
D,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,D
D,F
F,G
G,C
C,F
F,C
C,D
D,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,D
D,F
F,G
G,C
C,F
F,C
C,D
D,D/b7
D/b7,D/6
D/6,D/5
D/5,G
G,C
C,D:sus4
D:sus4,D
D,D:maj(2)
D:maj(2),D
D,G
G,C
C,D:sus4
D:sus4,D
D,D:maj(2)
D:maj(2),D
D,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,D
D,F
F,G
G,C
C,F
F,C
C,G
G,N
N,N
N,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:7
A:7,A:sus4
A:sus4,A
A,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,B:min
B:min,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,B:min
B:min,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,D
D,E
E,A
A,D
D,E
E,B
B,E
E,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,B:min
B:min,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,D
D,E
E,A
A,D
D,E
E,B
B,E
E,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,A
A,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,F#:min
F#:min,C#:min
C#:min,F#:min
F#:min,B:min
B:min,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,F#:min
F#:min,D
D,A
A,A:sus2
A:sus2,A:sus4
A:sus4,A
A,N
N,N
N,N
N,A
A,D
D,A
A,D
D,A
A,G
G,A
A,D
D,A
A,G
G,A
A,D
D,D
D,E
E,A
A,D
D,A
A,D
D,A
A,G
G,A
A,D
D,A
A,G
G,A
A,D
D,D
D,E
E,A
A,D
D,A
A,D
D,C
C,G
G,C
C,G
G,C
C,E
E,A
A,E
E,A
A,G
G,A
A,D
D,A
A,G
G,A
A,D
D,D
D,E
E,A
A,D
D,A
A,D
D,C
C,G
G,C
C,G
G,C
C,E
E,A
A,E
E,A
A,G
G,A
A,D
D,A
A,G
G,A
A,D
D,D
D,E
E,A
A,D
D,A
A,D
D,A
A,D
D,A
A,N
N,N
N,B:(6)
B:(6),B:(1)
B:(1),B:(6)
B:(6),E
E,C#:min
C#:min,F#:min9
F#:min9,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,C#:min
C#:min,F#:min9
F#:min9,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,C#:min
C#:min,F#:min9
F#:min9,B
B,F#:min
F#:min,D
D,G
G,C
C,G
G,G
G,C
C,F
F,E
E,G#
G#,F#:min
F#:min,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,C#:min
C#:min,F#:min9
F#:min9,B
B,F#:min
F#:min,D
D,G
G,C
C,G
G,G
G,C
C,F
F,E
E,G#
G#,F#:min
F#:min,B
B,E
E,G#
G#,F#:min
F#:min,B
B,E
E,C#:min
C#:min,F#:min9
F#:min9,B
B,F#:min
F#:min,D
D,A
A,E
E,N
N,N
N,A
A,A
A,A
A,B:min
B:min,E
E,F#:min
F#:min,D
D,F#:min
F#:min,G:maj7
G:maj7,F#:min
F#:min,E
E,A
A,A
A,B:min
B:min,E
E,F#:min
F#:min,D
D,F#:min
F#:min,G:maj7
G:maj7,F#:min
F#:min,E
E,A
A,D:7
D:7,E
E,D:7
D:7,E
E,A
A,B:min
B:min,E
E,F#:min
F#:min,D
D,F#:min
F#:min,G:maj7
G:maj7,F#:min
F#:min,E
E,A
A,D:7
D:7,E
E,D:7
D:7,E
E,A
A,B:min
B:min,E
E,F#:min
F#:min,D
D,F#:min
F#:min,G:maj7
G:maj7,F#:min
F#:min,E
E,A
A,A
A,N
N,N
N,G:(1)
G:(1),G:(7)
G:(7),G:(6)
G:(6),D
D,D:7
D:7,G
G,G
G,C
C,G
G,D
D,G
G,C
C,D
D,G
G,G
G,N
N,D
D,G
G,D
D,G
G,D
D,G
G,A
A,D
D,G
G,C
C,G
G,D
D,G
G,C
C,D
D,G
G,G
G,D
